barcodes,celltype
4814,HSPC
1884,HSPC
2235,Neutrophil
926,Monocyte
1011,Neutrophil
3338,Monocyte
2193,HSPC
4883,Monocyte
2144,Monocyte
4945,Monocyte
631,HSPC
5836,HSPC
3350,HSPC
30,HSPC
560,Neutrophil
5771,HSPC
4646,Neutrophil
1384,HSPC
560,HSPC
5216,HSPC
3557,HSPC
1299,Baso
1025,HSPC
1029,Baso
807,Monocyte
565,Neutrophil
5203,HSPC
1296,HSPC
2948,HSPC
3407,HSPC
1296,HSPC
122,Monocyte
560,Neutrophil
5225,HSPC
2293,Neutrophil
5455,HSPC
2785,HSPC
2744,Baso
951,HSPC
4868,Monocyte
383,HSPC
2362,HSPC
4008,HSPC
2248,HSPC
135,Neutrophil
3350,HSPC
4410,Monocyte
5100,Monocyte
4999,HSPC
3217,Monocyte
4329,HSPC
3738,HSPC
575,Neutrophil
3223,HSPC
4440,Neutrophil
3738,Neutrophil
5276,Baso
255,HSPC
2437,Monocyte
5804,Monocyte
211,HSPC
2870,Monocyte
5659,Monocyte
521,Monocyte
2172,HSPC
1326,Baso
2717,Neutrophil
5012,Neutrophil
2627,HSPC
3747,Monocyte
329,HSPC
3900,HSPC
5413,Monocyte
2602,HSPC
1101,HSPC
2213,HSPC
5225,Monocyte
15,Baso
3895,Monocyte
3637,Monocyte
4090,Monocyte
1715,Monocyte
2850,HSPC
4145,Neutrophil
5472,HSPC
1855,HSPC
1613,Baso
1987,Monocyte
2280,HSPC
3587,Monocyte
4611,Monocyte
2708,Baso
3369,Monocyte
366,Monocyte
4712,Monocyte
1685,HSPC
227,HSPC
4526,Neutrophil
3388,HSPC
2395,Monocyte
1137,HSPC
5726,HSPC
4738,HSPC
2680,HSPC
2198,HSPC
4804,Neutrophil
3388,Neutrophil
212,Neutrophil
4868,Monocyte
1374,HSPC
621,Monocyte
5661,HSPC
3798,HSPC
4888,Monocyte
2526,Monocyte
1407,Monocyte
2514,HSPC
227,HSPC
2942,HSPC
5012,Baso
2358,HSPC
1973,HSPC
2159,Neutrophil
250,Monocyte
4505,Baso
676,Neutrophil
5700,HSPC
4999,HSPC
5682,Neutrophil
378,Baso
3690,HSPC
681,Monocyte
3688,HSPC
1692,Neutrophil
3747,Monocyte
2398,HSPC
2206,HSPC
3285,HSPC
4195,Monocyte
4344,Monocyte
2398,HSPC
4484,Neutrophil
4634,Monocyte
2170,Baso
5767,Monocyte
1220,HSPC
5804,HSPC
5231,Monocyte
5207,Neutrophil
4611,Monocyte
3130,HSPC
1296,HSPC
4224,HSPC
5012,Neutrophil
4274,HSPC
2489,HSPC
1483,HSPC
37,HSPC
246,HSPC
4113,HSPC
1699,Baso
1919,Monocyte
2078,HSPC
5294,Baso
4123,Neutrophil
5013,HSPC
2905,Neutrophil
5823,HSPC
2680,HSPC
189,Neutrophil
4329,HSPC
219,HSPC
1223,HSPC
1150,HSPC
1512,HSPC
4410,Monocyte
1582,Neutrophil
1037,Neutrophil
383,HSPC
3864,HSPC
155,HSPC
930,Baso
931,HSPC
521,Monocyte
4563,Monocyte
3985,HSPC
3285,HSPC
1945,Baso
4391,HSPC
189,Neutrophil
3798,HSPC
4090,Monocyte
5524,Neutrophil
1260,Baso
1715,Monocyte
2643,Monocyte
1198,Monocyte
2967,Monocyte
958,Neutrophil
2708,Baso
3888,Monocyte
2093,Baso
4759,HSPC
2030,HSPC
5316,HSPC
5100,Monocyte
1090,HSPC
30,HSPC
4596,Neutrophil
471,HSPC
4368,Monocyte
2342,Monocyte
2159,Neutrophil
2782,Neutrophil
306,Monocyte
141,HSPC
5273,HSPC
3167,HSPC
276,Neutrophil
1689,HSPC
4308,HSPC
5012,Baso
2068,HSPC
5548,HSPC
2063,HSPC
1832,HSPC
5455,Monocyte
2275,Baso
3304,Baso
1488,HSPC
2400,Baso
1029,Baso
2486,HSPC
5700,HSPC
205,Monocyte
54,Monocyte
4525,HSPC
1296,HSPC
3217,Neutrophil
4634,Monocyte
5326,Monocyte
3217,Monocyte
5231,Monocyte
3964,Monocyte
3537,Monocyte
2986,Neutrophil
713,HSPC
5823,HSPC
923,Monocyte
858,HSPC
2645,Monocyte
10,HSPC
521,Monocyte
2019,HSPC
807,Monocyte
2785,HSPC
5196,Monocyte
3372,Baso
2398,HSPC
3961,HSPC
151,Monocyte
5839,HSPC
5359,HSPC
3094,HSPC
534,Monocyte
2362,HSPC
4512,Neutrophil
2969,Monocyte
3895,HSPC
4010,HSPC
2514,HSPC
4634,Monocyte
521,Monocyte
4834,HSPC
4611,Monocyte
2986,Neutrophil
3417,Monocyte
3695,Neutrophil
1407,Monocyte
1430,HSPC
1318,HSPC
3772,Monocyte
4485,Monocyte
88,HSPC
2566,Baso
5700,HSPC
1512,HSPC
4113,HSPC
545,Monocyte
638,HSPC
440,Monocyte
2985,HSPC
5473,Monocyte
2808,HSPC
3070,HSPC
2332,HSPC
214,Monocyte
902,HSPC
1674,HSPC
4888,Monocyte
3338,Neutrophil
1240,Monocyte
3554,HSPC
2602,HSPC
4344,Monocyte
3240,HSPC
2436,Lymphoid
3715,Monocyte
5254,HSPC
5143,HSPC
4368,Monocyte
958,HSPC
2955,HSPC
1381,HSPC
3808,Baso
681,Monocyte
3320,HSPC
4368,Monocyte
4661,Baso
4611,Monocyte
557,Monocyte
2358,Neutrophil
15,HSPC
820,Neutrophil
756,Monocyte
3253,HSPC
2314,Baso
2819,HSPC
3221,Monocyte
2998,Monocyte
4563,Monocyte
2097,HSPC
366,Monocyte
4962,HSPC
3961,HSPC
4634,Monocyte
4485,HSPC
4567,Monocyte
5563,Neutrophil
5413,Monocyte
2239,Monocyte
992,HSPC
1271,HSPC
246,HSPC
1461,HSPC
1764,Neutrophil
3375,Lymphoid
3102,HSPC
4545,HSPC
2240,HSPC
4317,HSPC
135,Neutrophil
1029,Baso
448,HSPC
1931,Neutrophil
2785,HSPC
2291,Neutrophil
2295,HSPC
1982,HSPC
4610,Neutrophil
1132,Monocyte
1067,HSPC
1982,HSPC
4661,Baso
1506,Neutrophil
1029,Baso
5455,Monocyte
4403,Monocyte
1975,Monocyte
1689,Neutrophil
1094,HSPC
5294,Baso
1735,HSPC
3722,HSPC
3217,Monocyte
747,Neutrophil
2225,Monocyte
2651,HSPC
3856,Neutrophil
53,Baso
3789,Baso
4644,HSPC
5388,Neutrophil
2948,HSPC
2846,Monocyte
211,HSPC
1369,Baso
5100,Monocyte
1716,Monocyte
3587,Monocyte
5206,Monocyte
2172,HSPC
384,Baso
5804,Monocyte
3715,Monocyte
422,HSPC
2362,HSPC
399,HSPC
5455,Monocyte
1946,Neutrophil
1299,Baso
600,HSPC
5100,Monocyte
1931,Neutrophil
2429,Monocyte
4945,Monocyte
2821,Neutrophil
383,HSPC
997,HSPC
712,Baso
4984,HSPC
2504,Neutrophil
2020,HSPC
4281,Monocyte
1461,Monocyte
1883,HSPC
2340,HSPC
5700,HSPC
5625,HSPC
3253,HSPC
3867,Baso
2437,Monocyte
4567,HSPC
4946,HSPC
5012,HSPC
695,Monocyte
5133,Monocyte
5294,Baso
4646,Monocyte
37,HSPC
4993,HSPC
4008,HSPC
2505,Neutrophil
5133,Monocyte
5704,Monocyte
2905,HSPC
1884,HSPC
4618,HSPC
2967,Monocyte
5455,HSPC
2114,HSPC
5399,HSPC
4610,Monocyte
141,Monocyte
3786,Baso
5045,Neutrophil
3388,Neutrophil
2582,Neutrophil
3104,HSPC
2178,HSPC
1817,HSPC
2280,HSPC
4634,Monocyte
3964,Monocyte
4973,Monocyte
5794,HSPC
5455,Monocyte
2437,Monocyte
771,HSPC
807,HSPC
1376,Baso
4941,HSPC
5294,Baso
3357,HSPC
214,HSPC
3603,HSPC
1409,HSPC
5354,Neutrophil
4014,Monocyte
5391,HSPC
4782,Neutrophil
531,Baso
3637,Monocyte
5848,HSPC
2586,HSPC
1884,HSPC
2540,HSPC
4738,HSPC
1213,HSPC
3252,HSPC
1166,Neutrophil
3767,Baso
3808,Baso
2340,HSPC
1741,HSPC
1298,HSPC
1376,Baso
3587,Monocyte
830,Monocyte
1718,HSPC
2486,HSPC
1643,HSPC
3044,HSPC
4366,Neutrophil
5153,HSPC
3417,Monocyte
1238,Monocyte
1499,HSPC
3415,Neutrophil
2428,Monocyte
5374,HSPC
4906,HSPC
2514,HSPC
631,HSPC
3166,Monocyte
15,Baso
2120,Neutrophil
5276,Baso
4642,Neutrophil
1439,HSPC
2444,Neutrophil
134,Monocyte
3156,Monocyte
3253,HSPC
3994,Baso
4279,Monocyte
654,Monocyte
2053,HSPC
399,HSPC
5455,Monocyte
3136,Baso
81,HSPC
2120,Neutrophil
4650,Baso
1987,Monocyte
2040,HSPC
5498,Monocyte
5856,HSPC
5563,Monocyte
5661,HSPC
2249,HSPC
2362,HSPC
4087,Baso
3029,HSPC
4933,HSPC
2022,HSPC
4661,Baso
5804,Monocyte
4883,Monocyte
3029,HSPC
366,Monocyte
712,Baso
2979,HSPC
2905,Neutrophil
5589,HSPC
2362,HSPC
676,Neutrophil
1185,HSPC
4888,Monocyte
4610,Monocyte
1461,HSPC
5704,Monocyte
2299,Neutrophil
5782,Monocyte
2819,HSPC
2395,Neutrophil
4485,Monocyte
3899,HSPC
5566,HSPC
4241,HSPC
560,Neutrophil
1438,Monocyte
533,HSPC
3537,Monocyte
3907,HSPC
4563,Monocyte
1674,HSPC
1179,HSPC
3417,Monocyte
878,HSPC
2661,HSPC
5092,HSPC
3130,Baso
2917,Monocyte
5413,Monocyte
2277,Monocyte
995,Monocyte
2966,HSPC
2342,Monocyte
2081,HSPC
2280,HSPC
2211,HSPC
3338,HSPC
2211,HSPC
2050,HSPC
1986,HSPC
2614,HSPC
4045,HSPC
2604,HSPC
5700,HSPC
4410,Monocyte
2053,HSPC
2497,Monocyte
2249,HSPC
2549,Neutrophil
2570,HSPC
141,Monocyte
2540,HSPC
4643,HSPC
2227,HSPC
858,HSPC
2514,HSPC
3443,HSPC
974,HSPC
5836,HSPC
2959,Neutrophil
277,Monocyte
5410,HSPC
2444,Neutrophil
4875,HSPC
3058,Baso
3068,HSPC
5410,HSPC
4646,Monocyte
2342,Monocyte
4145,HSPC
1318,HSPC
2302,Neutrophil
2068,HSPC
4403,Monocyte
4134,HSPC
3747,HSPC
1028,HSPC
3916,HSPC
2781,Monocyte
3217,Monocyte
1964,HSPC
3756,HSPC
236,HSPC
1864,Monocyte
3315,Monocyte
2225,Monocyte
1299,Baso
1407,Monocyte
3104,HSPC
3144,Neutrophil
1982,Neutrophil
10,HSPC
4734,HSPC
5435,Monocyte
820,Neutrophil
1864,Monocyte
701,Monocyte
3715,Monocyte
1053,Monocyte
804,HSPC
1948,Neutrophil
15,Baso
2280,HSPC
2409,HSPC
4368,Monocyte
5823,HSPC
2732,Monocyte
620,HSPC
4984,HSPC
2774,HSPC
4883,Monocyte
3929,HSPC
2183,HSPC
295,Neutrophil
5216,HSPC
2398,HSPC
5013,HSPC
3174,Baso
771,HSPC
4993,HSPC
2226,Monocyte
2967,Neutrophil
531,Baso
1207,HSPC
4735,Baso
606,Monocyte
2299,Neutrophil
4762,HSPC
4616,Monocyte
3934,HSPC
2819,HSPC
4834,HSPC
2142,HSPC
5767,Monocyte
4344,Monocyte
5005,Monocyte
5005,Monocyte
2963,HSPC
1728,Neutrophil
2586,HSPC
1257,Monocyte
1055,Monocyte
3174,HSPC
329,HSPC
4145,HSPC
2053,HSPC
2705,HSPC
4962,HSPC
1864,HSPC
4612,HSPC
1407,Monocyte
5723,Neutrophil
4941,HSPC
5593,Baso
5430,HSPC
277,Monocyte
5106,HSPC
2299,Neutrophil
3213,Neutrophil
5723,HSPC
2942,HSPC
4074,Monocyte
5848,HSPC
3304,Baso
3603,Baso
5700,HSPC
3542,HSPC
5563,Monocyte
2428,Monocyte
4349,Baso
4682,Monocyte
5569,HSPC
5524,Neutrophil
3895,Monocyte
141,Monocyte
2969,Monocyte
2019,HSPC
1601,HSPC
81,HSPC
1817,HSPC
4738,HSPC
4505,Baso
1544,Monocyte
1982,Neutrophil
5183,HSPC
3786,Baso
5245,HSPC
21,Monocyte
38,Monocyte
2673,Neutrophil
3220,HSPC
5493,HSPC
2332,HSPC
3993,HSPC
1591,HSPC
3417,Monocyte
3953,HSPC
1296,Baso
4651,Neutrophil
2610,HSPC
2708,Baso
5500,HSPC
2249,HSPC
3144,HSPC
4403,Monocyte
4759,Neutrophil
557,Monocyte
3620,HSPC
1667,Monocyte
5563,Monocyte
5231,Monocyte
3850,Neutrophil
1271,HSPC
4145,HSPC
5490,Monocyte
534,Monocyte
4197,HSPC
469,Neutrophil
3904,Monocyte
1715,Monocyte
1884,Neutrophil
4888,HSPC
1817,HSPC
5704,Monocyte
2403,HSPC
2302,Neutrophil
858,HSPC
3587,Monocyte
4563,Monocyte
5415,HSPC
5012,Neutrophil
1564,Monocyte
2239,Monocyte
1856,Neutrophil
2927,Monocyte
1096,Monocyte
2604,HSPC
756,Monocyte
2437,Monocyte
4568,HSPC
2482,HSPC
1149,Monocyte
2279,HSPC
15,Baso
2658,HSPC
1935,HSPC
3593,HSPC
4202,Neutrophil
1213,HSPC
5207,Neutrophil
4010,HSPC
1253,Neutrophil
2711,Neutrophil
5767,Monocyte
1982,Neutrophil
2240,HSPC
2979,HSPC
5723,Neutrophil
30,HSPC
2942,HSPC
2429,Monocyte
2428,Monocyte
2231,Neutrophil
1685,Monocyte
2302,Neutrophil
5276,Baso
3285,HSPC
54,HSPC
1294,Neutrophil
5231,Monocyte
1594,Neutrophil
1643,HSPC
4145,HSPC
3875,HSPC
4527,Monocyte
1205,HSPC
2000,Neutrophil
1735,HSPC
4545,HSPC
1190,Monocyte
1260,Baso
3590,Monocyte
3217,Monocyte
4945,Monocyte
2602,HSPC
2514,HSPC
830,Monocyte
1674,HSPC
795,Monocyte
3323,Baso
96,Monocyte
5225,Monocyte
4931,Monocyte
3217,Monocyte
2859,HSPC
1207,HSPC
2870,Monocyte
5750,Neutrophil
4145,HSPC
2120,Monocyte
1361,HSPC
1280,HSPC
2093,Baso
4403,Monocyte
5491,Monocyte
1522,HSPC
1179,HSPC
141,Monocyte
521,Monocyte
4782,Monocyte
608,HSPC
1940,Neutrophil
5769,HSPC
4883,Monocyte
2744,Baso
3521,Neutrophil
4018,Neutrophil
1697,HSPC
2053,HSPC
2211,HSPC
246,HSPC
2723,HSPC
141,Monocyte
926,Monocyte
3505,Baso
1864,Monocyte
3637,Monocyte
3554,HSPC
701,Monocyte
1137,Neutrophil
3249,HSPC
2549,Neutrophil
4594,HSPC
5673,HSPC
1280,HSPC
2513,Monocyte
2193,HSPC
4576,HSPC
2362,Neutrophil
118,Neutrophil
1461,Monocyte
3176,Monocyte
5133,Monocyte
2306,Monocyte
2711,Neutrophil
5435,Monocyte
5473,Monocyte
635,HSPC
2526,Monocyte
141,Monocyte
995,Monocyte
1987,Monocyte
3819,Monocyte
595,HSPC
1806,Neutrophil
5410,HSPC
1199,Neutrophil
2469,HSPC
4512,Neutrophil
1636,HSPC
5802,HSPC
4611,Monocyte
4804,HSPC
5589,HSPC
2596,HSPC
2225,Monocyte
4725,Baso
2429,Monocyte
141,Monocyte
1701,Neutrophil
1461,Monocyte
2172,HSPC
2306,Monocyte
3268,Monocyte
151,Neutrophil
3070,HSPC
2515,HSPC
1864,Monocyte
1318,HSPC
2193,HSPC
4411,Monocyte
3369,Monocyte
2302,Neutrophil
2344,Neutrophil
3447,HSPC
2170,Baso
4344,Monocyte
3070,HSPC
2219,HSPC
4563,Monocyte
3511,Monocyte
2239,Monocyte
1636,HSPC
4820,HSPC
3786,Baso
53,Baso
1643,HSPC
1900,HSPC
605,Monocyte
2235,Monocyte
4308,HSPC
1244,HSPC
521,Monocyte
5465,HSPC
712,Baso
2547,HSPC
1622,HSPC
2680,HSPC
3114,HSPC
531,Baso
1354,HSPC
393,HSPC
5121,HSPC
1674,HSPC
5727,Neutrophil
5839,HSPC
1579,HSPC
1832,HSPC
2332,Monocyte
5326,HSPC
1190,Monocyte
4196,HSPC
878,HSPC
3117,Monocyte
4545,HSPC
2661,HSPC
3289,Baso
4800,HSPC
2774,HSPC
2910,Neutrophil
1935,HSPC
474,Monocyte
3183,HSPC
15,Baso
3895,Monocyte
5294,Baso
2514,HSPC
2705,HSPC
3915,HSPC
1982,Neutrophil
3737,HSPC
277,Monocyte
5687,Neutrophil
5600,HSPC
4329,HSPC
1061,Monocyte
2398,HSPC
4274,HSPC
5782,Monocyte
3623,HSPC
5815,Neutrophil
2998,Monocyte
2549,HSPC
1053,Monocyte
2723,HSPC
1922,HSPC
771,HSPC
923,Monocyte
2314,Baso
4672,Neutrophil
2437,Monocyte
985,HSPC
4941,HSPC
1489,Neutrophil
1886,HSPC
2967,Monocyte
469,HSPC
4195,Monocyte
3498,HSPC
2566,Baso
2800,HSPC
1318,HSPC
1852,Baso
2967,Monocyte
2016,Monocyte
560,Neutrophil
1439,Monocyte
57,HSPC
2602,HSPC
54,Monocyte
88,HSPC
2193,HSPC
2969,Monocyte
1257,Monocyte
4567,Neutrophil
4281,Monocyte
4531,Neutrophil
189,HSPC
2437,Monocyte
3070,HSPC
3867,Baso
4308,HSPC
3104,Baso
5767,Monocyte
2738,Monocyte
1576,HSPC
641,Neutrophil
2302,Neutrophil
1723,Monocyte
3498,HSPC
448,Baso
1982,HSPC
3942,HSPC
5473,HSPC
5700,HSPC
4611,Monocyte
5651,HSPC
2945,Lymphoid
2260,HSPC
608,Monocyte
3006,HSPC
4507,HSPC
2549,HSPC
2979,HSPC
2374,HSPC
378,Baso
3603,Baso
4716,Lymphoid
1369,Baso
4945,Monocyte
2019,HSPC
2000,Neutrophil
611,Monocyte
3789,Baso
3542,HSPC
3542,HSPC
3738,Neutrophil
2905,Neutrophil
3961,HSPC
5100,Monocyte
2821,HSPC
1297,HSPC
1886,HSPC
5133,Monocyte
5804,Monocyte
5593,Neutrophil
2815,Neutrophil
1948,HSPC
5563,Monocyte
4391,HSPC
3542,HSPC
2602,HSPC
5100,Monocyte
4830,Baso
2172,HSPC
4563,Monocyte
399,HSPC
2444,Monocyte
3867,HSPC
5759,HSPC
712,Baso
3603,Baso
2288,HSPC
1425,Monocyte
267,HSPC
3176,Neutrophil
4759,Neutrophil
4145,Neutrophil
5100,Monocyte
3922,Neutrophil
1135,HSPC
620,HSPC
5127,Monocyte
4653,Monocyte
5225,Monocyte
3220,HSPC
1280,Monocyte
2858,HSPC
2398,HSPC
1202,HSPC
1432,HSPC
2051,HSPC
958,Neutrophil
4593,HSPC
4895,HSPC
1132,Monocyte
399,HSPC
4634,Monocyte
2226,Monocyte
3760,HSPC
1432,HSPC
5153,HSPC
1298,HSPC
931,HSPC
4344,Monocyte
4393,HSPC
1579,HSPC
4281,Monocyte
995,Monocyte
1931,Neutrophil
5043,HSPC
3221,Monocyte
5682,HSPC
1506,Neutrophil
1636,HSPC
3315,Monocyte
1207,HSPC
248,Neutrophil
4206,Neutrophil
4111,Monocyte
2164,Baso
4945,Monocyte
3070,HSPC
1692,Neutrophil
5183,HSPC
2193,HSPC
3879,Monocyte
3253,HSPC
5473,Monocyte
1619,HSPC
5566,Baso
5825,HSPC
4830,Baso
5569,HSPC
3964,Monocyte
3217,Neutrophil
3070,HSPC
2249,HSPC
5823,HSPC
5012,Neutrophil
3961,HSPC
2467,Neutrophil
5823,HSPC
2434,Baso
5100,Monocyte
820,Neutrophil
1619,HSPC
5473,Monocyte
1461,Monocyte
2645,Monocyte
205,Monocyte
2711,Neutrophil
5849,HSPC
383,HSPC
3210,HSPC
5133,Monocyte
2800,HSPC
4993,HSPC
2240,Neutrophil
5614,Baso
1988,Neutrophil
1028,HSPC
5237,Neutrophil
5189,HSPC
2159,Neutrophil
2998,Monocyte
3738,Neutrophil
3603,HSPC
756,Monocyte
5100,Monocyte
2684,HSPC
2502,HSPC
3369,Neutrophil
5012,HSPC
5455,HSPC
5804,Monocyte
2393,Monocyte
2627,HSPC
5566,Baso
1318,HSPC
2595,HSPC
3315,Monocyte
2998,Monocyte
4145,HSPC
2278,Neutrophil
4145,HSPC
3711,HSPC
681,Monocyte
858,HSPC
2437,Monocyte
3537,Monocyte
2469,Neutrophil
1235,Baso
1674,HSPC
5563,Monocyte
2514,HSPC
2453,Monocyte
1579,HSPC
768,HSPC
798,HSPC
5385,Monocyte
4466,HSPC
4308,HSPC
830,Monocyte
5569,HSPC
2302,Neutrophil
4672,Neutrophil
4988,Monocyte
676,Neutrophil
1817,HSPC
359,Baso
4253,HSPC
3280,Monocyte
1237,HSPC
2306,Monocyte
533,HSPC
5823,HSPC
4329,HSPC
5808,HSPC
2395,Monocyte
2514,HSPC
1280,HSPC
1982,Neutrophil
5326,Monocyte
155,HSPC
4825,HSPC
1149,Monocyte
3316,Lymphoid
4526,Neutrophil
991,HSPC
3558,Baso
2661,Neutrophil
2738,Monocyte
291,Baso
2572,Neutrophil
3558,Baso
1326,Baso
2206,HSPC
521,Monocyte
286,Monocyte
1725,Monocyte
5670,HSPC
3993,HSPC
2469,Neutrophil
1137,HSPC
2947,HSPC
2927,Monocyte
1249,HSPC
1238,Monocyte
4837,HSPC
1445,HSPC
2744,Baso
5425,HSPC
838,Monocyte
2398,HSPC
2859,Monocyte
266,HSPC
1015,Monocyte
787,HSPC
5704,Monocyte
5206,Monocyte
3006,HSPC
2240,Neutrophil
3136,Baso
422,HSPC
3558,Baso
151,Monocyte
5199,HSPC
1318,HSPC
5136,HSPC
3597,Monocyte
5455,Monocyte
3788,Baso
4195,Monocyte
3320,HSPC
713,HSPC
3786,Baso
3315,Monocyte
5385,HSPC
277,Monocyte
4713,HSPC
2602,HSPC
5833,Baso
1116,Monocyte
2358,HSPC
5752,Monocyte
4410,Monocyte
2998,Monocyte
2159,Neutrophil
3961,HSPC
5399,HSPC
1725,Monocyte
488,HSPC
676,Neutrophil
37,HSPC
141,Monocyte
5593,Neutrophil
1988,Monocyte
2114,HSPC
3603,HSPC
5506,Lymphoid
2998,Monocyte
45,Monocyte
2398,HSPC
2120,Monocyte
4886,HSPC
1914,HSPC
306,Monocyte
2248,HSPC
958,HSPC
5385,HSPC
3217,Monocyte
3747,Monocyte
4834,HSPC
3369,Monocyte
5027,Monocyte
2362,HSPC
4485,Monocyte
5646,Monocyte
5206,Monocyte
4999,HSPC
5478,HSPC
4506,Neutrophil
1407,Monocyte
3914,HSPC
4497,Neutrophil
4642,Monocyte
4178,Monocyte
5493,HSPC
3075,Baso
5203,HSPC
3604,HSPC
4344,Monocyte
81,HSPC
3798,HSPC
5326,Monocyte
712,Baso
4945,Monocyte
5563,Monocyte
4651,HSPC
1354,HSPC
3550,Neutrophil
929,Baso
4611,Monocyte
4151,Monocyte
5371,HSPC
2373,Baso
2398,HSPC
5280,HSPC
935,HSPC
1410,Monocyte
4055,HSPC
2658,HSPC
3491,Monocyte
2231,Neutrophil
3570,Monocyte
4984,HSPC
2064,Monocyte
2082,Monocyte
665,Neutrophil
2782,Neutrophil
5761,HSPC
5634,HSPC
4055,Baso
5206,Monocyte
5782,Monocyte
1238,Monocyte
5430,HSPC
2302,Neutrophil
3253,Monocyte
4124,HSPC
0,HSPC
1061,Monocyte
1723,Monocyte
1519,Monocyte
2398,HSPC
5143,HSPC
4509,HSPC
1461,Monocyte
565,Neutrophil
3914,Monocyte
2210,HSPC
262,Neutrophil
3315,Monocyte
2782,Neutrophil
607,HSPC
5214,HSPC
5622,HSPC
3962,HSPC
1284,Neutrophil
54,Monocyte
3550,Monocyte
1011,Neutrophil
3914,Neutrophil
4134,HSPC
4611,Monocyte
4945,Monocyte
4650,Baso
3315,Monocyte
1919,Monocyte
2985,HSPC
96,HSPC
4594,HSPC
1746,Monocyte
5473,Monocyte
2159,Neutrophil
5714,Baso
2643,Monocyte
620,HSPC
1296,HSPC
3738,Neutrophil
1982,Neutrophil
3268,Monocyte
2249,HSPC
3400,Monocyte
4868,Monocyte
3550,Neutrophil
4744,HSPC
4344,Monocyte
2264,HSPC
4249,Monocyte
5378,Monocyte
2398,HSPC
2758,Neutrophil
2504,HSPC
878,HSPC
2437,Monocyte
4437,HSPC
5012,Baso
4945,Monocyte
712,Baso
3789,Baso
4202,HSPC
4593,HSPC
2802,HSPC
423,HSPC
2444,Neutrophil
422,HSPC
3961,HSPC
3786,Baso
3688,HSPC
2225,Monocyte
5700,HSPC
2643,Monocyte
4945,Monocyte
4888,Monocyte
3252,HSPC
1083,HSPC
2374,Monocyte
3603,HSPC
2802,HSPC
984,HSPC
4410,HSPC
4712,Monocyte
1919,Monocyte
205,Monocyte
4307,Neutrophil
4945,Monocyte
1725,Monocyte
141,Monocyte
2696,HSPC
5563,Monocyte
1183,Monocyte
2168,HSPC
2850,HSPC
54,HSPC
3307,Neutrophil
1410,Monocyte
4799,HSPC
2745,HSPC
5221,HSPC
681,Monocyte
2512,HSPC
5580,HSPC
634,Monocyte
4941,HSPC
2264,HSPC
4800,Neutrophil
2453,Monocyte
3620,HSPC
5005,Monocyte
2168,HSPC
1407,Monocyte
1619,HSPC
1886,HSPC
227,HSPC
4241,HSPC
1284,Neutrophil
2604,HSPC
2985,HSPC
3922,Neutrophil
3899,HSPC
930,Baso
2550,Neutrophil
5371,HSPC
2781,HSPC
1318,HSPC
4947,HSPC
2549,HSPC
5013,HSPC
3084,HSPC
151,Neutrophil
3338,Monocyte
2526,Monocyte
3338,Neutrophil
2661,HSPC
4151,Neutrophil
2052,Neutrophil
2526,Monocyte
2288,HSPC
4202,HSPC
1407,Monocyte
5196,Monocyte
1715,Monocyte
1296,HSPC
1036,HSPC
3506,HSPC
4527,HSPC
5563,Monocyte
3929,HSPC
2000,Neutrophil
1260,Baso
5012,Baso
4115,Baso
1115,Baso
3050,HSPC
2514,HSPC
1461,Monocyte
141,Monocyte
1864,Monocyte
5231,Monocyte
3304,Baso
5136,HSPC
1519,Monocyte
3756,HSPC
1725,Monocyte
3708,Monocyte
5385,Monocyte
1185,HSPC
5782,Monocyte
2342,Monocyte
1725,Monocyte
4203,HSPC
1207,Neutrophil
1570,HSPC
1502,HSPC
227,HSPC
4795,Monocyte
2434,Baso
3280,Monocyte
4945,Monocyte
1284,Neutrophil
5540,Neutrophil
951,HSPC
129,Monocyte
1667,Monocyte
1496,HSPC
2504,HSPC
4224,HSPC
5221,HSPC
5195,Monocyte
2302,Neutrophil
5723,Neutrophil
5762,HSPC
4279,Monocyte
2707,Baso
2358,Neutrophil
5759,HSPC
1893,Monocyte
4876,Neutrophil
4093,HSPC
4682,Monocyte
2081,HSPC
4834,HSPC
5133,Monocyte
1381,HSPC
267,HSPC
2820,HSPC
3498,HSPC
4811,Neutrophil
4348,HSPC
851,HSPC
4035,HSPC
2193,HSPC
1900,HSPC
665,Neutrophil
2938,Baso
1689,HSPC
329,HSPC
4661,Baso
5385,Monocyte
1190,Monocyte
2948,HSPC
1390,Neutrophil
5013,HSPC
1260,Baso
5682,HSPC
3899,HSPC
4241,Neutrophil
134,Monocyte
1320,Neutrophil
5455,Monocyte
4895,HSPC
5359,HSPC
838,Monocyte
2870,Monocyte
2172,HSPC
2820,HSPC
2967,Monocyte
2513,Monocyte
4410,Monocyte
4545,HSPC
557,Monocyte
4825,Baso
2963,HSPC
2240,Neutrophil
4875,HSPC
3916,HSPC
5133,Monocyte
3722,HSPC
5128,HSPC
180,Monocyte
4646,HSPC
4386,Baso
985,HSPC
2504,Neutrophil
2549,HSPC
3747,HSPC
1115,Baso
4241,HSPC
2744,Baso
4505,Baso
1777,Baso
291,Baso
1496,HSPC
4150,HSPC
60,Neutrophil
5385,HSPC
3557,Neutrophil
4391,HSPC
5700,HSPC
1168,HSPC
3315,Monocyte
3597,Monocyte
384,Baso
2213,HSPC
4156,Lymphoid
4989,Neutrophil
4000,Monocyte
1028,HSPC
